'LTU037THAPRG900',2010-07-15-23:00:00'
735420.875,NaN
735420.9167,NaN
735420.9583,NaN
735421,19.35
735421.0417,NaN
735421.0833,NaN
735421.125,NaN
735421.1667,NaN
735421.2083,NaN
735421.25,NaN
735421.2917,NaN
735421.3333,NaN
735421.375,NaN
735421.4167,NaN
735421.4583,NaN
735421.5,19.32
735421.5417,NaN
735421.5833,NaN
735421.625,NaN
735421.6667,NaN
735421.7083,NaN
735421.75,NaN
735421.7917,NaN
735421.8333,NaN
735421.875,NaN
735421.9167,NaN
735421.9583,NaN
735422,19.52
735422.0417,NaN
735422.0833,NaN
735422.125,NaN
735422.1667,NaN
735422.2083,NaN
735422.25,NaN
735422.2917,NaN
735422.3333,NaN
735422.375,NaN
735422.4167,NaN
735422.4583,NaN
735422.5,19.73
735422.5417,NaN
735422.5833,NaN
735422.625,NaN
735422.6667,NaN
735422.7083,NaN
735422.75,NaN
735422.7917,NaN
735422.8333,NaN
735422.875,NaN
735422.9167,NaN
735422.9583,NaN
735423,19.45
735423.0417,NaN
735423.0833,NaN
735423.125,NaN
735423.1667,NaN
735423.2083,NaN
735423.25,NaN
735423.2917,NaN
735423.3333,NaN
735423.375,NaN
735423.4167,NaN
735423.4583,NaN
735423.5,19.42
735423.5417,NaN
735423.5833,NaN
735423.625,NaN
735423.6667,NaN
735423.7083,NaN
735423.75,NaN
735423.7917,NaN
735423.8333,NaN
735423.875,NaN
735423.9167,NaN
735423.9583,NaN
735424,19.7
735424.0417,NaN
735424.0833,NaN
735424.125,NaN
735424.1667,NaN
735424.2083,NaN
735424.25,NaN
735424.2917,NaN
735424.3333,NaN
735424.375,NaN
735424.4167,NaN
735424.4583,NaN
735424.5,19.84
735424.5417,NaN
735424.5833,NaN
735424.625,NaN
735424.6667,NaN
735424.7083,NaN
735424.75,NaN
735424.7917,NaN
735424.8333,NaN
735424.875,NaN
735424.9167,NaN
735424.9583,NaN
735425,20.1
735425.0417,NaN
735425.0833,NaN
735425.125,NaN
735425.1667,NaN
735425.2083,NaN
735425.25,NaN
735425.2917,NaN
735425.3333,NaN
735425.375,NaN
735425.4167,NaN
735425.4583,NaN
735425.5,20.24
735425.5417,NaN
735425.5833,NaN
735425.625,NaN
735425.6667,NaN
735425.7083,NaN
735425.75,NaN
735425.7917,NaN
735425.8333,NaN
735425.875,NaN
735425.9167,NaN
735425.9583,NaN
735426,20.04
735426.0417,NaN
735426.0833,NaN
735426.125,NaN
735426.1667,NaN
735426.2083,NaN
735426.25,NaN
735426.2917,NaN
735426.3333,NaN
735426.375,NaN
735426.4167,NaN
735426.4583,NaN
735426.5,20.21
735426.5417,NaN
735426.5833,NaN
735426.625,NaN
735426.6667,NaN
735426.7083,NaN
735426.75,NaN
735426.7917,NaN
735426.8333,NaN
735426.875,NaN
735426.9167,NaN
735426.9583,NaN
735427,20.17
735427.0417,NaN
735427.0833,NaN
735427.125,NaN
735427.1667,NaN
735427.2083,NaN
735427.25,NaN
735427.2917,NaN
735427.3333,NaN
735427.375,NaN
735427.4167,NaN
735427.4583,NaN
735427.5,20.22
735427.5417,NaN
735427.5833,NaN
735427.625,NaN
735427.6667,NaN
735427.7083,NaN
735427.75,NaN
735427.7917,NaN
735427.8333,NaN
735427.875,NaN
735427.9167,NaN
735427.9583,NaN
735428,20.07
735428.0417,NaN
735428.0833,NaN
735428.125,NaN
735428.1667,NaN
735428.2083,NaN
735428.25,NaN
735428.2917,NaN
735428.3333,NaN
735428.375,NaN
735428.4167,NaN
735428.4583,NaN
735428.5,20.2
735428.5417,NaN
735428.5833,NaN
735428.625,NaN
735428.6667,NaN
735428.7083,NaN
735428.75,NaN
735428.7917,NaN
735428.8333,NaN
735428.875,NaN
735428.9167,NaN
735428.9583,NaN
735429,20.67
735429.0417,NaN
735429.0833,NaN
735429.125,NaN
735429.1667,NaN
735429.2083,NaN
735429.25,NaN
735429.2917,NaN
735429.3333,NaN
735429.375,NaN
735429.4167,NaN
735429.4583,NaN
735429.5,20.78
735429.5417,NaN
735429.5833,NaN
735429.625,NaN
735429.6667,NaN
735429.7083,NaN
735429.75,NaN
735429.7917,NaN
735429.8333,NaN
735429.875,NaN
735429.9167,NaN
735429.9583,NaN
735430,21.06
735430.0417,NaN
735430.0833,NaN
735430.125,NaN
735430.1667,NaN
735430.2083,NaN
735430.25,NaN
735430.2917,NaN
735430.3333,NaN
735430.375,NaN
735430.4167,NaN
735430.4583,NaN
735430.5,21.08
735430.5417,NaN
735430.5833,NaN
735430.625,NaN
735430.6667,NaN
735430.7083,NaN
735430.75,NaN
735430.7917,NaN
735430.8333,NaN
735430.875,NaN
735430.9167,NaN
735430.9583,NaN
735431,21.64
735431.0417,NaN
735431.0833,NaN
735431.125,NaN
735431.1667,NaN
735431.2083,NaN
735431.25,NaN
735431.2917,NaN
735431.3333,NaN
735431.375,NaN
735431.4167,NaN
735431.4583,NaN
735431.5,21.65
735431.5417,NaN
735431.5833,NaN
735431.625,NaN
735431.6667,NaN
735431.7083,NaN
735431.75,NaN
735431.7917,NaN
735431.8333,NaN
735431.875,NaN
735431.9167,NaN
735431.9583,NaN
735432,21.64
735432.0417,NaN
735432.0833,NaN
735432.125,NaN
735432.1667,NaN
735432.2083,NaN
735432.25,NaN
735432.2917,NaN
735432.3333,NaN
735432.375,NaN
735432.4167,NaN
735432.4583,NaN
735432.5,21.89
735432.5417,NaN
735432.5833,NaN
735432.625,NaN
735432.6667,NaN
735432.7083,NaN
735432.75,NaN
735432.7917,NaN
735432.8333,NaN
735432.875,NaN
735432.9167,NaN
735432.9583,NaN
735433,21.89
735433.0417,NaN
735433.0833,NaN
735433.125,NaN
735433.1667,NaN
735433.2083,NaN
735433.25,NaN
735433.2917,NaN
735433.3333,NaN
735433.375,NaN
735433.4167,NaN
735433.4583,NaN
735433.5,22.13
735433.5417,NaN
735433.5833,NaN
735433.625,NaN
735433.6667,NaN
735433.7083,NaN
735433.75,NaN
735433.7917,NaN
735433.8333,NaN
735433.875,NaN
735433.9167,NaN
735433.9583,NaN
735434,22.18
735434.0417,NaN
735434.0833,NaN
735434.125,NaN
735434.1667,NaN
735434.2083,NaN
735434.25,NaN
735434.2917,NaN
735434.3333,NaN
735434.375,NaN
735434.4167,NaN
735434.4583,NaN
735434.5,21.96
735434.5417,NaN
735434.5833,NaN
735434.625,NaN
735434.6667,NaN
735434.7083,NaN
735434.75,NaN
735434.7917,NaN
735434.8333,NaN
735434.875,NaN
735434.9167,NaN
735434.9583,NaN
735435,22.13
735435.0417,NaN
735435.0833,NaN
735435.125,NaN
735435.1667,NaN
735435.2083,NaN
735435.25,NaN
735435.2917,NaN
735435.3333,NaN
735435.375,NaN
735435.4167,NaN
735435.4583,NaN
735435.5,22.02
735435.5417,NaN
735435.5833,NaN
735435.625,NaN
735435.6667,NaN
735435.7083,NaN
735435.75,NaN
735435.7917,NaN
735435.8333,NaN
735435.875,NaN
735435.9167,NaN
735435.9583,NaN
735436,21.91
735436.0417,NaN
735436.0833,NaN
735436.125,NaN
735436.1667,NaN
735436.2083,NaN
735436.25,NaN
735436.2917,NaN
735436.3333,NaN
735436.375,NaN
735436.4167,NaN
735436.4583,NaN
735436.5,21.69
735436.5417,NaN
735436.5833,NaN
735436.625,NaN
735436.6667,NaN
735436.7083,NaN
735436.75,NaN
735436.7917,NaN
735436.8333,NaN
735436.875,NaN
735436.9167,NaN
735436.9583,NaN
735437,21.55
735437.0417,NaN
735437.0833,NaN
735437.125,NaN
735437.1667,NaN
735437.2083,NaN
735437.25,NaN
735437.2917,NaN
735437.3333,NaN
735437.375,NaN
735437.4167,NaN
735437.4583,NaN
735437.5,21.44
735437.5417,NaN
735437.5833,NaN
735437.625,NaN
735437.6667,NaN
735437.7083,NaN
735437.75,NaN
735437.7917,NaN
735437.8333,NaN
735437.875,NaN
735437.9167,NaN
735437.9583,NaN
735438,21.99
735438.0417,NaN
735438.0833,NaN
735438.125,NaN
735438.1667,NaN
735438.2083,NaN
735438.25,NaN
735438.2917,NaN
735438.3333,NaN
735438.375,NaN
735438.4167,NaN
735438.4583,NaN
735438.5,21.98
735438.5417,NaN
735438.5833,NaN
735438.625,NaN
735438.6667,NaN
735438.7083,NaN
735438.75,NaN
735438.7917,NaN
735438.8333,NaN
735438.875,NaN
735438.9167,NaN
735438.9583,NaN
735439,22.29
735439.0417,NaN
735439.0833,NaN
735439.125,NaN
735439.1667,NaN
735439.2083,NaN
735439.25,NaN
735439.2917,NaN
735439.3333,NaN
735439.375,NaN
735439.4167,NaN
735439.4583,NaN
735439.5,21.87
735439.5417,NaN
735439.5833,NaN
735439.625,NaN
735439.6667,NaN
735439.7083,NaN
735439.75,NaN
735439.7917,NaN
735439.8333,NaN
735439.875,NaN
735439.9167,NaN
735439.9583,NaN
735440,21.59
735440.0417,NaN
735440.0833,NaN
735440.125,NaN
735440.1667,NaN
735440.2083,NaN
735440.25,NaN
735440.2917,NaN
735440.3333,NaN
735440.375,NaN
735440.4167,NaN
735440.4583,NaN
735440.5,21.71
735440.5417,NaN
735440.5833,NaN
735440.625,NaN
735440.6667,NaN
735440.7083,NaN
735440.75,NaN
735440.7917,NaN
735440.8333,NaN
735440.875,NaN
735440.9167,NaN
735440.9583,NaN
735441,21.6
735441.0417,NaN
735441.0833,NaN
735441.125,NaN
735441.1667,NaN
735441.2083,NaN
735441.25,NaN
735441.2917,NaN
735441.3333,NaN
735441.375,NaN
735441.4167,NaN
735441.4583,NaN
735441.5,21.86
735441.5417,NaN
735441.5833,NaN
735441.625,NaN
735441.6667,NaN
735441.7083,NaN
735441.75,NaN
735441.7917,NaN
735441.8333,NaN
735441.875,NaN
735441.9167,NaN
735441.9583,NaN
735442,21.78
735442.0417,NaN
735442.0833,NaN
735442.125,NaN
735442.1667,NaN
735442.2083,NaN
735442.25,NaN
735442.2917,NaN
735442.3333,NaN
735442.375,NaN
735442.4167,NaN
735442.4583,NaN
735442.5,22.08
735442.5417,NaN
735442.5833,NaN
735442.625,NaN
735442.6667,NaN
735442.7083,NaN
735442.75,NaN
735442.7917,NaN
735442.8333,NaN
735442.875,NaN
735442.9167,NaN
735442.9583,NaN
735443,22.1
735443.0417,NaN
735443.0833,NaN
735443.125,NaN
735443.1667,NaN
735443.2083,NaN
735443.25,NaN
735443.2917,NaN
735443.3333,NaN
735443.375,NaN
735443.4167,NaN
735443.4583,NaN
735443.5,22.18
735443.5417,NaN
735443.5833,NaN
735443.625,NaN
735443.6667,NaN
735443.7083,NaN
735443.75,NaN
735443.7917,NaN
735443.8333,NaN
735443.875,NaN
735443.9167,NaN
735443.9583,NaN
735444,22.24
735444.0417,NaN
735444.0833,NaN
735444.125,NaN
735444.1667,NaN
735444.2083,NaN
735444.25,NaN
735444.2917,NaN
735444.3333,NaN
735444.375,NaN
735444.4167,NaN
735444.4583,NaN
735444.5,22.36
735444.5417,NaN
735444.5833,NaN
735444.625,NaN
735444.6667,NaN
735444.7083,NaN
735444.75,NaN
735444.7917,NaN
735444.8333,NaN
735444.875,NaN
735444.9167,NaN
735444.9583,NaN
735445,22.27
735445.0417,NaN
735445.0833,NaN
735445.125,NaN
735445.1667,NaN
735445.2083,NaN
735445.25,NaN
735445.2917,NaN
735445.3333,NaN
735445.375,NaN
735445.4167,NaN
735445.4583,NaN
735445.5,22.03
735445.5417,NaN
735445.5833,NaN
735445.625,NaN
735445.6667,NaN
735445.7083,NaN
735445.75,NaN
735445.7917,NaN
735445.8333,NaN
735445.875,NaN
735445.9167,NaN
735445.9583,NaN
735446,21.84
735446.0417,NaN
735446.0833,NaN
735446.125,NaN
735446.1667,NaN
735446.2083,NaN
735446.25,NaN
735446.2917,NaN
735446.3333,NaN
735446.375,NaN
735446.4167,NaN
735446.4583,NaN
735446.5,21.77
735446.5417,NaN
735446.5833,NaN
735446.625,NaN
735446.6667,NaN
735446.7083,NaN
735446.75,NaN
735446.7917,NaN
735446.8333,NaN
735446.875,NaN
735446.9167,NaN
735446.9583,NaN
735447,21.95
735447.0417,NaN
735447.0833,NaN
735447.125,NaN
735447.1667,NaN
735447.2083,NaN
735447.25,NaN
735447.2917,NaN
735447.3333,NaN
735447.375,NaN
735447.4167,NaN
735447.4583,NaN
735447.5,21.9
735447.5417,NaN
735447.5833,NaN
735447.625,NaN
735447.6667,NaN
735447.7083,NaN
735447.75,NaN
735447.7917,NaN
735447.8333,NaN
735447.875,NaN
735447.9167,NaN
735447.9583,NaN
735448,21.83
735448.0417,NaN
735448.0833,NaN
735448.125,NaN
735448.1667,NaN
735448.2083,NaN
735448.25,NaN
735448.2917,NaN
735448.3333,NaN
735448.375,NaN
735448.4167,NaN
735448.4583,NaN
735448.5,21.87
735448.5417,NaN
735448.5833,NaN
735448.625,NaN
735448.6667,NaN
735448.7083,NaN
735448.75,NaN
735448.7917,NaN
735448.8333,NaN
735448.875,NaN
735448.9167,NaN
735448.9583,NaN
735449,21.85
735449.0417,NaN
735449.0833,NaN
735449.125,NaN
735449.1667,NaN
735449.2083,NaN
735449.25,NaN
735449.2917,NaN
735449.3333,NaN
735449.375,NaN
735449.4167,NaN
735449.4583,NaN
735449.5,21.55
735449.5417,NaN
735449.5833,NaN
735449.625,NaN
735449.6667,NaN
735449.7083,NaN
735449.75,NaN
735449.7917,NaN
735449.8333,NaN
735449.875,NaN
735449.9167,NaN
735449.9583,NaN
735450,21.59
735450.0417,NaN
735450.0833,NaN
735450.125,NaN
735450.1667,NaN
735450.2083,NaN
735450.25,NaN
735450.2917,NaN
735450.3333,NaN
735450.375,NaN
735450.4167,NaN
735450.4583,NaN
735450.5,21.42
735450.5417,NaN
735450.5833,NaN
735450.625,NaN
735450.6667,NaN
735450.7083,NaN
735450.75,NaN
735450.7917,NaN
735450.8333,NaN
735450.875,NaN
735450.9167,NaN
735450.9583,NaN
735451,21.26
735451.0417,NaN
735451.0833,NaN
735451.125,NaN
735451.1667,NaN
735451.2083,NaN
735451.25,NaN
735451.2917,NaN
735451.3333,NaN
735451.375,NaN
735451.4167,NaN
735451.4583,NaN
735451.5,21.08
735451.5417,NaN
735451.5833,NaN
735451.625,NaN
735451.6667,NaN
735451.7083,NaN
735451.75,NaN
735451.7917,NaN
735451.8333,NaN
735451.875,NaN
735451.9167,NaN
735451.9583,NaN
735452,21.32
735452.0417,NaN
735452.0833,NaN
735452.125,NaN
735452.1667,NaN
735452.2083,NaN
735452.25,NaN
735452.2917,NaN
735452.3333,NaN
735452.375,NaN
735452.4167,NaN
735452.4583,NaN
735452.5,21.2
735452.5417,NaN
735452.5833,NaN
735452.625,NaN
735452.6667,NaN
735452.7083,NaN
735452.75,NaN
735452.7917,NaN
735452.8333,NaN
735452.875,NaN
735452.9167,NaN
735452.9583,NaN
735453,21.1
735453.0417,NaN
735453.0833,NaN
735453.125,NaN
735453.1667,NaN
735453.2083,NaN
735453.25,NaN
735453.2917,NaN
735453.3333,NaN
735453.375,NaN
735453.4167,NaN
735453.4583,NaN
735453.5,21.48
735453.5417,NaN
735453.5833,NaN
735453.625,NaN
735453.6667,NaN
735453.7083,NaN
735453.75,NaN
735453.7917,NaN
735453.8333,NaN
735453.875,NaN
735453.9167,NaN
735453.9583,NaN
735454,21.52
735454.0417,NaN
735454.0833,NaN
735454.125,NaN
735454.1667,NaN
735454.2083,NaN
735454.25,NaN
735454.2917,NaN
735454.3333,NaN
735454.375,NaN
735454.4167,NaN
735454.4583,NaN
735454.5,21.49
735454.5417,NaN
735454.5833,NaN
735454.625,NaN
735454.6667,NaN
735454.7083,NaN
735454.75,NaN
735454.7917,NaN
735454.8333,NaN
735454.875,NaN
735454.9167,NaN
735454.9583,NaN
735455,21.65
735455.0417,NaN
735455.0833,NaN
735455.125,NaN
735455.1667,NaN
735455.2083,NaN
735455.25,NaN
735455.2917,NaN
735455.3333,NaN
735455.375,NaN
735455.4167,NaN
735455.4583,NaN
735455.5,21.63
735455.5417,NaN
735455.5833,NaN
735455.625,NaN
735455.6667,NaN
735455.7083,NaN
735455.75,NaN
735455.7917,NaN
735455.8333,NaN
735455.875,NaN
735455.9167,NaN
735455.9583,NaN
735456,21.55
735456.0417,NaN
735456.0833,NaN
735456.125,NaN
735456.1667,NaN
735456.2083,NaN
735456.25,NaN
735456.2917,NaN
735456.3333,NaN
735456.375,NaN
735456.4167,NaN
735456.4583,NaN
735456.5,21.38
735456.5417,NaN
735456.5833,NaN
735456.625,NaN
735456.6667,NaN
735456.7083,NaN
735456.75,NaN
735456.7917,NaN
735456.8333,NaN
735456.875,NaN
735456.9167,NaN
735456.9583,NaN
735457,21.27
735457.0417,NaN
735457.0833,NaN
735457.125,NaN
735457.1667,NaN
735457.2083,NaN
735457.25,NaN
735457.2917,NaN
735457.3333,NaN
735457.375,NaN
735457.4167,NaN
735457.4583,NaN
735457.5,21.53
735457.5417,NaN
735457.5833,NaN
735457.625,NaN
735457.6667,NaN
735457.7083,NaN
735457.75,NaN
735457.7917,NaN
735457.8333,NaN
735457.875,NaN
735457.9167,NaN
735457.9583,NaN
735458,21.36
735458.0417,NaN
735458.0833,NaN
735458.125,NaN
735458.1667,NaN
735458.2083,NaN
735458.25,NaN
735458.2917,NaN
735458.3333,NaN
735458.375,NaN
735458.4167,NaN
735458.4583,NaN
735458.5,21.38
735458.5417,NaN
735458.5833,NaN
735458.625,NaN
735458.6667,NaN
735458.7083,NaN
735458.75,NaN
735458.7917,NaN
735458.8333,NaN
735458.875,NaN
735458.9167,NaN
735458.9583,NaN
735459,21.21
735459.0417,NaN
735459.0833,NaN
735459.125,NaN
735459.1667,NaN
735459.2083,NaN
735459.25,NaN
735459.2917,NaN
735459.3333,NaN
735459.375,NaN
735459.4167,NaN
735459.4583,NaN
735459.5,21.02
735459.5417,NaN
735459.5833,NaN
735459.625,NaN
735459.6667,NaN
735459.7083,NaN
735459.75,NaN
735459.7917,NaN
735459.8333,NaN
735459.875,NaN
735459.9167,NaN
735459.9583,NaN
735460,20.66
735460.0417,NaN
735460.0833,NaN
735460.125,NaN
735460.1667,NaN
735460.2083,NaN
735460.25,NaN
735460.2917,NaN
735460.3333,NaN
735460.375,NaN
735460.4167,NaN
735460.4583,NaN
735460.5,20.53
735460.5417,NaN
735460.5833,NaN
735460.625,NaN
735460.6667,NaN
735460.7083,NaN
735460.75,NaN
735460.7917,NaN
735460.8333,NaN
735460.875,NaN
735460.9167,NaN
735460.9583,NaN
735461,20.37
735461.0417,NaN
735461.0833,NaN
735461.125,NaN
735461.1667,NaN
735461.2083,NaN
735461.25,NaN
735461.2917,NaN
735461.3333,NaN
735461.375,NaN
735461.4167,NaN
735461.4583,NaN
735461.5,20.2
735461.5417,NaN
735461.5833,NaN
735461.625,NaN
735461.6667,NaN
735461.7083,NaN
735461.75,NaN
735461.7917,NaN
735461.8333,NaN
735461.875,NaN
735461.9167,NaN
735461.9583,NaN
735462,19.82
735462.0417,NaN
735462.0833,NaN
735462.125,NaN
735462.1667,NaN
735462.2083,NaN
735462.25,NaN
735462.2917,NaN
735462.3333,NaN
735462.375,NaN
735462.4167,NaN
735462.4583,NaN
735462.5,19.69
735462.5417,NaN
735462.5833,NaN
735462.625,NaN
735462.6667,NaN
735462.7083,NaN
735462.75,NaN
735462.7917,NaN
735462.8333,NaN
735462.875,NaN
735462.9167,NaN
735462.9583,NaN
735463,19.37
735463.0417,NaN
735463.0833,NaN
735463.125,NaN
735463.1667,NaN
735463.2083,NaN
735463.25,NaN
735463.2917,NaN
735463.3333,NaN
735463.375,NaN
735463.4167,NaN
735463.4583,NaN
735463.5,19.53
735463.5417,NaN
735463.5833,NaN
735463.625,NaN
735463.6667,NaN
735463.7083,NaN
735463.75,NaN
735463.7917,NaN
735463.8333,NaN
735463.875,NaN
735463.9167,NaN
735463.9583,NaN
735464,19.77
735464.0417,NaN
735464.0833,NaN
735464.125,NaN
735464.1667,NaN
735464.2083,NaN
735464.25,NaN
735464.2917,NaN
735464.3333,NaN
735464.375,NaN
735464.4167,NaN
735464.4583,NaN
735464.5,19.65
735464.5417,NaN
735464.5833,NaN
735464.625,NaN
735464.6667,NaN
735464.7083,NaN
735464.75,NaN
735464.7917,NaN
735464.8333,NaN
735464.875,NaN
735464.9167,NaN
735464.9583,NaN
735465,19.99
735465.0417,NaN
735465.0833,NaN
735465.125,NaN
735465.1667,NaN
735465.2083,NaN
735465.25,NaN
735465.2917,NaN
735465.3333,NaN
735465.375,NaN
735465.4167,NaN
735465.4583,NaN
735465.5,20.19
735465.5417,NaN
735465.5833,NaN
735465.625,NaN
735465.6667,NaN
735465.7083,NaN
735465.75,NaN
735465.7917,NaN
735465.8333,NaN
735465.875,NaN
735465.9167,NaN
735465.9583,NaN
735466,20.28
735466.0417,NaN
735466.0833,NaN
735466.125,NaN
735466.1667,NaN
735466.2083,NaN
735466.25,NaN
735466.2917,NaN
735466.3333,NaN
735466.375,NaN
735466.4167,NaN
735466.4583,NaN
735466.5,20.63
735466.5417,NaN
735466.5833,NaN
735466.625,NaN
735466.6667,NaN
735466.7083,NaN
735466.75,NaN
735466.7917,NaN
735466.8333,NaN
735466.875,NaN
735466.9167,NaN
735466.9583,NaN
735467,20.69
735467.0417,NaN
735467.0833,NaN
735467.125,NaN
735467.1667,NaN
735467.2083,NaN
735467.25,NaN
735467.2917,NaN
735467.3333,NaN
735467.375,NaN
735467.4167,NaN
735467.4583,NaN
735467.5,20.73
735467.5417,NaN
735467.5833,NaN
735467.625,NaN
735467.6667,NaN
735467.7083,NaN
735467.75,NaN
735467.7917,NaN
735467.8333,NaN
735467.875,NaN
735467.9167,NaN
735467.9583,NaN
735468,20.94
735468.0417,NaN
735468.0833,NaN
735468.125,NaN
735468.1667,NaN
735468.2083,NaN
735468.25,NaN
735468.2917,NaN
735468.3333,NaN
735468.375,NaN
735468.4167,NaN
735468.4583,NaN
735468.5,21.05
735468.5417,NaN
735468.5833,NaN
735468.625,NaN
735468.6667,NaN
735468.7083,NaN
735468.75,NaN
735468.7917,NaN
735468.8333,NaN
735468.875,NaN
735468.9167,NaN
735468.9583,NaN
735469,21
735469.0417,NaN
735469.0833,NaN
735469.125,NaN
735469.1667,NaN
735469.2083,NaN
735469.25,NaN
735469.2917,NaN
735469.3333,NaN
735469.375,NaN
735469.4167,NaN
735469.4583,NaN
735469.5,20.89
735469.5417,NaN
735469.5833,NaN
735469.625,NaN
735469.6667,NaN
735469.7083,NaN
735469.75,NaN
735469.7917,NaN
735469.8333,NaN
735469.875,NaN
735469.9167,NaN
735469.9583,NaN
735470,20.64
735470.0417,NaN
735470.0833,NaN
735470.125,NaN
735470.1667,NaN
735470.2083,NaN
735470.25,NaN
735470.2917,NaN
735470.3333,NaN
735470.375,NaN
735470.4167,NaN
735470.4583,NaN
735470.5,20.63
735470.5417,NaN
735470.5833,NaN
735470.625,NaN
735470.6667,NaN
735470.7083,NaN
735470.75,NaN
735470.7917,NaN
735470.8333,NaN
735470.875,NaN
735470.9167,NaN
735470.9583,NaN
735471,20.6
735471.0417,NaN
735471.0833,NaN
735471.125,NaN
735471.1667,NaN
735471.2083,NaN
735471.25,NaN
735471.2917,NaN
735471.3333,NaN
735471.375,NaN
735471.4167,NaN
735471.4583,NaN
735471.5,20.7
735471.5417,NaN
735471.5833,NaN
735471.625,NaN
735471.6667,NaN
735471.7083,NaN
735471.75,NaN
735471.7917,NaN
735471.8333,NaN
735471.875,NaN
735471.9167,NaN
735471.9583,NaN
735472,20.67
735472.0417,NaN
735472.0833,NaN
735472.125,NaN
735472.1667,NaN
735472.2083,NaN
735472.25,NaN
735472.2917,NaN
735472.3333,NaN
735472.375,NaN
735472.4167,NaN
735472.4583,NaN
735472.5,20.63
735472.5417,NaN
735472.5833,NaN
735472.625,NaN
735472.6667,NaN
735472.7083,NaN
735472.75,NaN
735472.7917,NaN
735472.8333,NaN
735472.875,NaN
735472.9167,NaN
735472.9583,NaN
735473,20.64
735473.0417,NaN
735473.0833,NaN
735473.125,NaN
735473.1667,NaN
735473.2083,NaN
735473.25,NaN
735473.2917,NaN
735473.3333,NaN
735473.375,NaN
735473.4167,NaN
735473.4583,NaN
735473.5,20.89
735473.5417,NaN
735473.5833,NaN
735473.625,NaN
735473.6667,NaN
735473.7083,NaN
735473.75,NaN
735473.7917,NaN
735473.8333,NaN
