'CLASS01',2007-08-22-00:00:00'
734916.5625,NaN
734916.5833,NaN
734916.6042,NaN
734916.625,NaN
734916.6458,NaN
734916.6667,NaN
734916.6875,NaN
734916.7083,NaN
734916.7292,NaN
734916.75,NaN
734916.7708,NaN
734916.7917,NaN
734916.8125,NaN
734916.8333,NaN
734916.8542,NaN
734916.875,NaN
734916.8958,NaN
734916.9167,NaN
734916.9375,NaN
734916.9583,NaN
734916.9792,NaN
734917,NaN
734917.0208,NaN
734917.0417,NaN
734917.0625,NaN
734917.0833,NaN
734917.1042,NaN
734917.125,NaN
734917.1458,NaN
734917.1667,NaN
734917.1875,NaN
734917.2083,NaN
734917.2292,NaN
734917.25,NaN
734917.2708,NaN
734917.2917,NaN
734917.3125,NaN
734917.3333,NaN
734917.3542,NaN
734917.375,NaN
734917.3958,NaN
734917.4167,NaN
734917.4375,NaN
734917.4583,NaN
734917.4792,NaN
734917.5,NaN
734917.5208,NaN
734917.5417,NaN
734917.5625,NaN
734917.5833,NaN
734917.6042,NaN
734917.625,NaN
734917.6458,NaN
734917.6667,NaN
734917.6875,NaN
734917.7083,NaN
734917.7292,NaN
734917.75,NaN
734917.7708,NaN
734917.7917,NaN
734917.8125,NaN
734917.8333,NaN
734917.8542,NaN
734917.875,NaN
734917.8958,NaN
734917.9167,NaN
734917.9375,NaN
734917.9583,NaN
734917.9792,NaN
734918,NaN
734918.0208,NaN
734918.0417,NaN
734918.0625,NaN
734918.0833,NaN
734918.1042,NaN
734918.125,NaN
734918.1458,NaN
734918.1667,NaN
734918.1875,NaN
734918.2083,NaN
734918.2292,NaN
734918.25,NaN
734918.2708,NaN
734918.2917,NaN
734918.3125,NaN
734918.3333,NaN
734918.3542,NaN
734918.375,NaN
734918.3958,NaN
734918.4167,NaN
734918.4375,NaN
734918.4583,NaN
734918.4792,NaN
734918.5,NaN
734918.5208,NaN
734918.5417,NaN
734918.5625,NaN
734918.5833,NaN
734918.6042,NaN
734918.625,NaN
734918.6458,NaN
734918.6667,NaN
734918.6875,NaN
734918.7083,NaN
734918.7292,NaN
734918.75,NaN
734918.7708,NaN
734918.7917,NaN
734918.8125,NaN
734918.8333,NaN
734918.8542,NaN
734918.875,NaN
734918.8958,NaN
734918.9167,NaN
734918.9375,NaN
734918.9583,NaN
734918.9792,NaN
734919,NaN
734919.0208,NaN
734919.0417,NaN
734919.0625,NaN
734919.0833,NaN
734919.1042,NaN
734919.125,NaN
734919.1458,NaN
734919.1667,NaN
734919.1875,NaN
734919.2083,NaN
734919.2292,NaN
734919.25,NaN
734919.2708,NaN
734919.2917,NaN
734919.3125,NaN
734919.3333,NaN
734919.3542,NaN
734919.375,NaN
734919.3958,NaN
734919.4167,NaN
734919.4375,NaN
734919.4583,NaN
734919.4792,NaN
734919.5,NaN
734919.5208,NaN
734919.5417,NaN
734919.5625,NaN
734919.5833,NaN
734919.6042,NaN
734919.625,NaN
734919.6458,NaN
734919.6667,NaN
734919.6875,NaN
734919.7083,NaN
734919.7292,NaN
734919.75,NaN
734919.7708,NaN
734919.7917,NaN
734919.8125,NaN
734919.8333,NaN
734919.8542,NaN
734919.875,NaN
734919.8958,NaN
734919.9167,NaN
734919.9375,NaN
734919.9583,NaN
734919.9792,NaN
734920,NaN
734920.0208,NaN
734920.0417,NaN
734920.0625,NaN
734920.0833,NaN
734920.1042,NaN
734920.125,NaN
734920.1458,NaN
734920.1667,NaN
734920.1875,NaN
734920.2083,NaN
734920.2292,NaN
734920.25,NaN
734920.2708,NaN
734920.2917,NaN
734920.3125,NaN
734920.3333,NaN
734920.3542,NaN
734920.375,NaN
734920.3958,NaN
734920.4167,NaN
734920.4375,NaN
734920.4583,NaN
734920.4792,NaN
734920.5,NaN
734920.5208,NaN
734920.5417,NaN
734920.5625,NaN
734920.5833,NaN
734920.6042,NaN
734920.625,NaN
734920.6458,NaN
734920.6667,NaN
734920.6875,NaN
734920.7083,NaN
734920.7292,NaN
734920.75,NaN
734920.7708,NaN
734920.7917,NaN
734920.8125,NaN
734920.8333,NaN
734920.8542,NaN
734920.875,NaN
734920.8958,NaN
734920.9167,NaN
734920.9375,NaN
734920.9583,NaN
734920.9792,NaN
734921,NaN
734921.0208,NaN
734921.0417,NaN
734921.0625,NaN
734921.0833,NaN
734921.1042,NaN
734921.125,NaN
734921.1458,NaN
734921.1667,NaN
734921.1875,NaN
734921.2083,NaN
734921.2292,NaN
734921.25,NaN
734921.2708,NaN
734921.2917,NaN
734921.3125,NaN
734921.3333,NaN
734921.3542,NaN
734921.375,NaN
734921.3958,NaN
734921.4167,NaN
734921.4375,NaN
734921.4583,NaN
734921.4792,NaN
734921.5,NaN
734921.5208,NaN
734921.5417,NaN
734921.5625,NaN
734921.5833,NaN
734921.6042,NaN
734921.625,NaN
734921.6458,NaN
734921.6667,NaN
734921.6875,NaN
734921.7083,NaN
734921.7292,NaN
734921.75,NaN
734921.7708,NaN
734921.7917,NaN
734921.8125,NaN
734921.8333,NaN
734921.8542,NaN
734921.875,NaN
734921.8958,NaN
734921.9167,NaN
734921.9375,NaN
734921.9583,NaN
734921.9792,NaN
734922,NaN
734922.0208,NaN
734922.0417,NaN
734922.0625,NaN
734922.0833,NaN
734922.1042,NaN
734922.125,NaN
734922.1458,NaN
734922.1667,NaN
734922.1875,NaN
734922.2083,NaN
734922.2292,NaN
734922.25,NaN
734922.2708,NaN
734922.2917,NaN
734922.3125,NaN
734922.3333,NaN
734922.3542,NaN
734922.375,NaN
734922.3958,NaN
734922.4167,NaN
734922.4375,NaN
734922.4583,NaN
734922.4792,NaN
734922.5,NaN
734922.5208,NaN
734922.5417,NaN
734922.5625,NaN
734922.5833,NaN
734922.6042,NaN
734922.625,NaN
734922.6458,NaN
734922.6667,NaN
734922.6875,NaN
734922.7083,NaN
734922.7292,NaN
734922.75,NaN
734922.7708,NaN
734922.7917,NaN
734922.8125,NaN
734922.8333,NaN
734922.8542,NaN
734922.875,NaN
734922.8958,NaN
734922.9167,NaN
734922.9375,NaN
734922.9583,NaN
734922.9792,NaN
734923,NaN
734923.0208,NaN
734923.0417,NaN
734923.0625,NaN
734923.0833,NaN
734923.1042,NaN
734923.125,NaN
734923.1458,NaN
734923.1667,NaN
734923.1875,NaN
734923.2083,NaN
734923.2292,NaN
734923.25,NaN
734923.2708,NaN
734923.2917,NaN
734923.3125,NaN
734923.3333,NaN
734923.3542,NaN
734923.375,NaN
734923.3958,NaN
734923.4167,NaN
734923.4375,NaN
734923.4583,NaN
734923.4792,NaN
734923.5,NaN
734923.5208,NaN
734923.5417,NaN
734923.5625,NaN
734923.5833,NaN
734923.6042,NaN
734923.625,NaN
734923.6458,NaN
734923.6667,NaN
734923.6875,NaN
734923.7083,NaN
734923.7292,NaN
734923.75,NaN
734923.7708,NaN
734923.7917,NaN
734923.8125,NaN
734923.8333,NaN
734923.8542,NaN
734923.875,NaN
734923.8958,NaN
734923.9167,NaN
734923.9375,NaN
734923.9583,NaN
734923.9792,NaN
734924,NaN
734924.0208,NaN
734924.0417,NaN
734924.0625,NaN
734924.0833,NaN
734924.1042,NaN
734924.125,NaN
734924.1458,NaN
734924.1667,NaN
734924.1875,NaN
734924.2083,NaN
734924.2292,NaN
734924.25,NaN
734924.2708,NaN
734924.2917,NaN
734924.3125,NaN
734924.3333,NaN
734924.3542,NaN
734924.375,NaN
734924.3958,NaN
734924.4167,NaN
734924.4375,NaN
734924.4583,NaN
734924.4792,NaN
734924.5,NaN
734924.5208,NaN
734924.5417,NaN
734924.5625,NaN
734924.5833,NaN
734924.6042,NaN
734924.625,NaN
734924.6458,NaN
734924.6667,NaN
734924.6875,NaN
734924.7083,NaN
734924.7292,NaN
734924.75,NaN
734924.7708,NaN
734924.7917,NaN
734924.8125,NaN
734924.8333,NaN
734924.8542,NaN
734924.875,NaN
734924.8958,NaN
734924.9167,NaN
734924.9375,NaN
734924.9583,NaN
734924.9792,NaN
734925,NaN
734925.0208,NaN
734925.0417,NaN
734925.0625,NaN
734925.0833,NaN
734925.1042,NaN
734925.125,NaN
734925.1458,NaN
734925.1667,NaN
734925.1875,NaN
734925.2083,NaN
734925.2292,NaN
734925.25,NaN
734925.2708,NaN
734925.2917,NaN
734925.3125,NaN
734925.3333,NaN
734925.3542,NaN
734925.375,NaN
734925.3958,NaN
734925.4167,NaN
734925.4375,NaN
734925.4583,NaN
734925.4792,NaN
734925.5,NaN
734925.5208,NaN
734925.5417,NaN
734925.5625,NaN
734925.5833,NaN
734925.6042,NaN
734925.625,NaN
734925.6458,NaN
734925.6667,NaN
734925.6875,NaN
734925.7083,NaN
734925.7292,NaN
734925.75,NaN
734925.7708,NaN
734925.7917,NaN
734925.8125,NaN
734925.8333,NaN
734925.8542,NaN
734925.875,NaN
734925.8958,NaN
734925.9167,NaN
734925.9375,NaN
734925.9583,NaN
734925.9792,NaN
734926,NaN
734926.0208,NaN
734926.0417,NaN
734926.0625,NaN
734926.0833,NaN
734926.1042,NaN
734926.125,NaN
734926.1458,NaN
734926.1667,NaN
734926.1875,NaN
734926.2083,NaN
734926.2292,NaN
734926.25,NaN
734926.2708,NaN
734926.2917,NaN
734926.3125,NaN
734926.3333,NaN
734926.3542,NaN
734926.375,NaN
734926.3958,NaN
734926.4167,NaN
734926.4375,NaN
734926.4583,NaN
734926.4792,NaN
734926.5,NaN
734926.5208,NaN
734926.5417,NaN
734926.5625,NaN
734926.5833,NaN
734926.6042,NaN
734926.625,NaN
734926.6458,NaN
734926.6667,NaN
734926.6875,NaN
734926.7083,NaN
734926.7292,NaN
734926.75,NaN
734926.7708,NaN
734926.7917,NaN
734926.8125,NaN
734926.8333,NaN
734926.8542,NaN
734926.875,NaN
734926.8958,NaN
734926.9167,NaN
734926.9375,NaN
734926.9583,NaN
734926.9792,NaN
734927,NaN
734927.0208,NaN
734927.0417,NaN
734927.0625,NaN
734927.0833,NaN
734927.1042,NaN
734927.125,NaN
734927.1458,NaN
734927.1667,NaN
734927.1875,NaN
734927.2083,NaN
734927.2292,NaN
734927.25,NaN
734927.2708,NaN
734927.2917,NaN
734927.3125,NaN
734927.3333,NaN
734927.3542,NaN
734927.375,NaN
734927.3958,NaN
734927.4167,NaN
734927.4375,NaN
734927.4583,NaN
734927.4792,NaN
734927.5,NaN
734927.5208,NaN
734927.5417,NaN
734927.5625,NaN
734927.5833,NaN
734927.6042,NaN
734927.625,NaN
734927.6458,NaN
734927.6667,NaN
734927.6875,NaN
734927.7083,NaN
734927.7292,NaN
734927.75,NaN
734927.7708,NaN
734927.7917,NaN
734927.8125,NaN
734927.8333,NaN
734927.8542,NaN
734927.875,NaN
734927.8958,NaN
734927.9167,NaN
734927.9375,NaN
734927.9583,NaN
734927.9792,NaN
734928,NaN
734928.0208,NaN
734928.0417,NaN
734928.0625,NaN
734928.0833,NaN
734928.1042,NaN
734928.125,NaN
734928.1458,NaN
734928.1667,NaN
734928.1875,NaN
734928.2083,NaN
734928.2292,NaN
734928.25,NaN
734928.2708,NaN
734928.2917,NaN
734928.3125,NaN
734928.3333,NaN
734928.3542,NaN
734928.375,NaN
734928.3958,NaN
734928.4167,NaN
734928.4375,NaN
734928.4583,NaN
734928.4792,NaN
734928.5,NaN
734928.5208,NaN
734928.5417,NaN
734928.5625,NaN
734928.5833,NaN
734928.6042,NaN
734928.625,NaN
734928.6458,NaN
734928.6667,NaN
734928.6875,NaN
734928.7083,NaN
734928.7292,NaN
734928.75,NaN
734928.7708,NaN
734928.7917,NaN
734928.8125,NaN
734928.8333,NaN
734928.8542,NaN
734928.875,NaN
734928.8958,NaN
734928.9167,NaN
734928.9375,NaN
734928.9583,NaN
734928.9792,NaN
734929,NaN
734929.0208,NaN
734929.0417,NaN
734929.0625,NaN
734929.0833,NaN
734929.1042,NaN
734929.125,NaN
734929.1458,NaN
734929.1667,NaN
734929.1875,NaN
734929.2083,NaN
734929.2292,NaN
734929.25,NaN
734929.2708,NaN
734929.2917,NaN
734929.3125,NaN
734929.3333,NaN
734929.3542,NaN
734929.375,NaN
734929.3958,NaN
734929.4167,NaN
734929.4375,NaN
734929.4583,NaN
734929.4792,NaN
734929.5,NaN
734929.5208,NaN
734929.5417,NaN
734929.5625,NaN
734929.5833,NaN
734929.6042,NaN
734929.625,NaN
734929.6458,NaN
734929.6667,NaN
734929.6875,NaN
734929.7083,NaN
734929.7292,NaN
734929.75,NaN
734929.7708,NaN
734929.7917,NaN
734929.8125,NaN
734929.8333,NaN
734929.8542,NaN
734929.875,NaN
734929.8958,NaN
734929.9167,NaN
734929.9375,NaN
734929.9583,NaN
734929.9792,NaN
734930,NaN
734930.0208,NaN
734930.0417,NaN
734930.0625,NaN
734930.0833,NaN
734930.1042,NaN
734930.125,NaN
734930.1458,NaN
734930.1667,NaN
734930.1875,NaN
734930.2083,NaN
734930.2292,NaN
734930.25,NaN
734930.2708,NaN
734930.2917,NaN
734930.3125,NaN
734930.3333,NaN
734930.3542,NaN
734930.375,NaN
734930.3958,NaN
734930.4167,NaN
734930.4375,NaN
734930.4583,NaN
734930.4792,NaN
734930.5,NaN
734930.5208,NaN
734930.5417,NaN
734930.5625,NaN
734930.5833,NaN
734930.6042,NaN
734930.625,NaN
734930.6458,NaN
734930.6667,NaN
734930.6875,NaN
734930.7083,NaN
734930.7292,NaN
734930.75,NaN
734930.7708,NaN
734930.7917,NaN
734930.8125,NaN
734930.8333,NaN
734930.8542,NaN
734930.875,NaN
734930.8958,NaN
734930.9167,NaN
734930.9375,NaN
734930.9583,NaN
734930.9792,NaN
734931,NaN
734931.0208,NaN
734931.0417,NaN
734931.0625,NaN
734931.0833,NaN
734931.1042,NaN
734931.125,NaN
734931.1458,NaN
734931.1667,NaN
734931.1875,NaN
734931.2083,NaN
734931.2292,NaN
734931.25,NaN
734931.2708,NaN
734931.2917,NaN
734931.3125,NaN
734931.3333,NaN
734931.3542,NaN
734931.375,NaN
734931.3958,NaN
734931.4167,NaN
734931.4375,NaN
734931.4583,NaN
734931.4792,NaN
734931.5,NaN
734931.5208,NaN
734931.5417,NaN
734931.5625,NaN
734931.5833,NaN
734931.6042,NaN
734931.625,NaN
734931.6458,NaN
734931.6667,NaN
734931.6875,NaN
734931.7083,NaN
734931.7292,NaN
734931.75,NaN
734931.7708,NaN
734931.7917,NaN
734931.8125,NaN
734931.8333,NaN
734931.8542,NaN
734931.875,NaN
734931.8958,NaN
734931.9167,NaN
734931.9375,NaN
734931.9583,NaN
734931.9792,NaN
734932,NaN
734932.0208,NaN
734932.0417,NaN
734932.0625,NaN
734932.0833,NaN
734932.1042,NaN
734932.125,NaN
734932.1458,NaN
734932.1667,NaN
734932.1875,NaN
734932.2083,NaN
734932.2292,NaN
734932.25,NaN
734932.2708,NaN
734932.2917,NaN
734932.3125,NaN
734932.3333,NaN
734932.3542,NaN
734932.375,NaN
734932.3958,NaN
734932.4167,NaN
734932.4375,NaN
734932.4583,NaN
734932.4792,NaN
734932.5,NaN
734932.5208,NaN
734932.5417,NaN
734932.5625,NaN
734932.5833,NaN
734932.6042,NaN
734932.625,NaN
734932.6458,NaN
734932.6667,NaN
734932.6875,NaN
734932.7083,NaN
734932.7292,NaN
734932.75,NaN
734932.7708,NaN
734932.7917,NaN
734932.8125,NaN
734932.8333,NaN
734932.8542,NaN
734932.875,NaN
734932.8958,NaN
734932.9167,NaN
734932.9375,NaN
734932.9583,NaN
734932.9792,NaN
734933,NaN
734933.0208,NaN
734933.0417,NaN
734933.0625,NaN
734933.0833,NaN
734933.1042,NaN
734933.125,NaN
734933.1458,NaN
734933.1667,NaN
734933.1875,NaN
734933.2083,NaN
734933.2292,NaN
734933.25,NaN
734933.2708,NaN
734933.2917,NaN
734933.3125,NaN
734933.3333,NaN
734933.3542,NaN
734933.375,NaN
734933.3958,NaN
734933.4167,NaN
734933.4375,NaN
734933.4583,NaN
734933.4792,NaN
734933.5,NaN
734933.5208,NaN
734933.5417,NaN
734933.5625,NaN
734933.5833,NaN
734933.6042,NaN
734933.625,NaN
734933.6458,NaN
734933.6667,NaN
734933.6875,NaN
734933.7083,NaN
734933.7292,NaN
734933.75,NaN
734933.7708,NaN
734933.7917,NaN
734933.8125,NaN
734933.8333,NaN
734933.8542,NaN
734933.875,NaN
734933.8958,NaN
734933.9167,NaN
734933.9375,NaN
734933.9583,NaN
734933.9792,NaN
734934,NaN
734934.0208,NaN
734934.0417,NaN
734934.0625,NaN
734934.0833,NaN
734934.1042,NaN
734934.125,NaN
734934.1458,NaN
734934.1667,NaN
734934.1875,NaN
734934.2083,NaN
734934.2292,NaN
734934.25,NaN
734934.2708,NaN
734934.2917,NaN
734934.3125,NaN
734934.3333,NaN
734934.3542,NaN
734934.375,NaN
734934.3958,NaN
734934.4167,NaN
734934.4375,NaN
734934.4583,NaN
734934.4792,NaN
734934.5,NaN
734934.5208,NaN
734934.5417,NaN
734934.5625,NaN
734934.5833,NaN
734934.6042,NaN
734934.625,NaN
734934.6458,NaN
734934.6667,NaN
734934.6875,NaN
734934.7083,NaN
734934.7292,NaN
734934.75,NaN
734934.7708,NaN
734934.7917,NaN
734934.8125,NaN
734934.8333,NaN
734934.8542,NaN
734934.875,NaN
734934.8958,NaN
734934.9167,NaN
734934.9375,NaN
734934.9583,NaN
734934.9792,NaN
734935,NaN
734935.0208,NaN
734935.0417,NaN
734935.0625,NaN
734935.0833,NaN
734935.1042,NaN
734935.125,NaN
734935.1458,NaN
734935.1667,NaN
734935.1875,NaN
734935.2083,NaN
734935.2292,NaN
734935.25,NaN
734935.2708,NaN
734935.2917,NaN
734935.3125,NaN
734935.3333,NaN
734935.3542,NaN
734935.375,NaN
734935.3958,NaN
734935.4167,NaN
734935.4375,NaN
734935.4583,NaN
734935.4792,NaN
734935.5,NaN
734935.5208,NaN
734935.5417,NaN
734935.5625,NaN
734935.5833,NaN
734935.6042,NaN
734935.625,NaN
734935.6458,NaN
734935.6667,NaN
734935.6875,NaN
734935.7083,NaN
734935.7292,NaN
734935.75,NaN
734935.7708,NaN
734935.7917,NaN
734935.8125,NaN
734935.8333,NaN
734935.8542,NaN
734935.875,NaN
734935.8958,NaN
734935.9167,NaN
734935.9375,NaN
734935.9583,NaN
734935.9792,NaN
734936,NaN
734936.0208,NaN
734936.0417,NaN
734936.0625,NaN
734936.0833,NaN
734936.1042,NaN
734936.125,NaN
734936.1458,NaN
734936.1667,NaN
734936.1875,NaN
734936.2083,NaN
734936.2292,NaN
734936.25,NaN
734936.2708,NaN
734936.2917,NaN
734936.3125,NaN
734936.3333,NaN
734936.3542,NaN
734936.375,NaN
734936.3958,NaN
734936.4167,NaN
734936.4375,NaN
734936.4583,NaN
734936.4792,NaN
734936.5,NaN
734936.5208,NaN
734936.5417,NaN
734936.5625,NaN
734936.5833,NaN
734936.6042,NaN
734936.625,NaN
734936.6458,NaN
734936.6667,NaN
734936.6875,NaN
734936.7083,NaN
734936.7292,NaN
734936.75,NaN
734936.7708,NaN
734936.7917,NaN
734936.8125,NaN
734936.8333,NaN
734936.8542,NaN
734936.875,NaN
734936.8958,NaN
734936.9167,NaN
734936.9375,NaN
734936.9583,NaN
734936.9792,NaN
734937,NaN
734937.0208,NaN
734937.0417,NaN
734937.0625,NaN
734937.0833,NaN
734937.1042,NaN
734937.125,NaN
734937.1458,NaN
734937.1667,NaN
734937.1875,NaN
734937.2083,NaN
734937.2292,NaN
734937.25,NaN
734937.2708,NaN
734937.2917,NaN
734937.3125,NaN
734937.3333,NaN
734937.3542,NaN
734937.375,NaN
734937.3958,NaN
734937.4167,NaN
734937.4375,NaN
734937.4583,NaN
734937.4792,NaN
734937.5,NaN
734937.5208,NaN
734937.5417,NaN
734937.5625,NaN
734937.5833,NaN
734937.6042,NaN
734937.625,NaN
734937.6458,NaN
734937.6667,NaN
734937.6875,NaN
734937.7083,NaN
734937.7292,NaN
734937.75,NaN
734937.7708,NaN
734937.7917,NaN
734937.8125,NaN
734937.8333,NaN
734937.8542,NaN
734937.875,NaN
734937.8958,NaN
734937.9167,NaN
734937.9375,NaN
734937.9583,NaN
734937.9792,NaN
734938,NaN
734938.0208,NaN
734938.0417,NaN
734938.0625,NaN
734938.0833,NaN
734938.1042,NaN
734938.125,NaN
734938.1458,NaN
734938.1667,NaN
734938.1875,NaN
734938.2083,NaN
734938.2292,NaN
734938.25,NaN
734938.2708,NaN
734938.2917,NaN
734938.3125,NaN
734938.3333,NaN
734938.3542,NaN
734938.375,NaN
734938.3958,NaN
734938.4167,NaN
734938.4375,NaN
734938.4583,NaN
734938.4792,NaN
734938.5,NaN
734938.5208,NaN
734938.5417,NaN
734938.5625,NaN
734938.5833,NaN
734938.6042,NaN
734938.625,NaN
734938.6458,NaN
734938.6667,NaN
734938.6875,NaN
734938.7083,NaN
734938.7292,NaN
734938.75,NaN
734938.7708,NaN
734938.7917,NaN
734938.8125,NaN
734938.8333,NaN
734938.8542,NaN
734938.875,NaN
734938.8958,NaN
734938.9167,NaN
734938.9375,NaN
734938.9583,NaN
734938.9792,NaN
734939,NaN
734939.0208,NaN
734939.0417,NaN
734939.0625,NaN
734939.0833,NaN
734939.1042,NaN
734939.125,NaN
734939.1458,NaN
734939.1667,NaN
734939.1875,NaN
734939.2083,NaN
734939.2292,NaN
734939.25,NaN
734939.2708,NaN
734939.2917,NaN
734939.3125,NaN
734939.3333,NaN
734939.3542,NaN
734939.375,NaN
734939.3958,NaN
734939.4167,NaN
734939.4375,NaN
734939.4583,NaN
734939.4792,NaN
734939.5,NaN
734939.5208,NaN
734939.5417,NaN
734939.5625,NaN
734939.5833,NaN
734939.6042,NaN
734939.625,NaN
734939.6458,NaN
734939.6667,NaN
734939.6875,NaN
734939.7083,NaN
734939.7292,NaN
734939.75,NaN
734939.7708,NaN
734939.7917,NaN
734939.8125,NaN
734939.8333,NaN
734939.8542,NaN
734939.875,NaN
734939.8958,NaN
734939.9167,NaN
734939.9375,NaN
734939.9583,NaN
734939.9792,NaN
734940,NaN
734940.0208,NaN
734940.0417,NaN
734940.0625,NaN
734940.0833,NaN
734940.1042,NaN
734940.125,NaN
734940.1458,NaN
734940.1667,NaN
734940.1875,NaN
734940.2083,NaN
734940.2292,NaN
734940.25,NaN
734940.2708,NaN
734940.2917,NaN
734940.3125,NaN
734940.3333,NaN
734940.3542,NaN
734940.375,NaN
734940.3958,NaN
734940.4167,NaN
734940.4375,NaN
734940.4583,NaN
734940.4792,NaN
734940.5,NaN
734940.5208,NaN
734940.5417,NaN
734940.5625,NaN
734940.5833,NaN
734940.6042,NaN
734940.625,NaN
734940.6458,NaN
734940.6667,NaN
734940.6875,NaN
734940.7083,NaN
734940.7292,NaN
734940.75,NaN
734940.7708,NaN
734940.7917,NaN
734940.8125,NaN
734940.8333,NaN
734940.8542,NaN
734940.875,NaN
734940.8958,NaN
734940.9167,NaN
734940.9375,NaN
734940.9583,NaN
734940.9792,NaN
734941,NaN
734941.0208,NaN
734941.0417,NaN
734941.0625,NaN
734941.0833,NaN
734941.1042,NaN
734941.125,NaN
734941.1458,NaN
734941.1667,NaN
734941.1875,NaN
734941.2083,NaN
734941.2292,NaN
734941.25,NaN
734941.2708,NaN
734941.2917,NaN
734941.3125,NaN
734941.3333,NaN
734941.3542,NaN
734941.375,NaN
734941.3958,NaN
734941.4167,NaN
734941.4375,NaN
734941.4583,NaN
734941.4792,NaN
734941.5,NaN
734941.5208,NaN
734941.5417,NaN
734941.5625,NaN
734941.5833,NaN
734941.6042,NaN
734941.625,NaN
734941.6458,NaN
734941.6667,NaN
734941.6875,NaN
734941.7083,NaN
734941.7292,NaN
734941.75,NaN
734941.7708,NaN
734941.7917,NaN
734941.8125,NaN
734941.8333,NaN
734941.8542,NaN
734941.875,NaN
734941.8958,NaN
734941.9167,NaN
734941.9375,NaN
734941.9583,NaN
734941.9792,NaN
734942,NaN
734942.0208,NaN
734942.0417,NaN
734942.0625,NaN
734942.0833,NaN
734942.1042,NaN
734942.125,NaN
734942.1458,NaN
734942.1667,NaN
734942.1875,NaN
734942.2083,NaN
734942.2292,NaN
734942.25,NaN
734942.2708,NaN
734942.2917,NaN
734942.3125,NaN
734942.3333,NaN
734942.3542,NaN
734942.375,NaN
734942.3958,NaN
734942.4167,NaN
734942.4375,NaN
734942.4583,NaN
734942.4792,NaN
734942.5,NaN
734942.5208,NaN
734942.5417,NaN
734942.5625,NaN
734942.5833,NaN
734942.6042,NaN
734942.625,NaN
734942.6458,NaN
734942.6667,NaN
734942.6875,NaN
734942.7083,NaN
734942.7292,NaN
734942.75,NaN
734942.7708,NaN
734942.7917,NaN
734942.8125,NaN
734942.8333,NaN
734942.8542,NaN
734942.875,NaN
734942.8958,NaN
734942.9167,NaN
734942.9375,NaN
734942.9583,NaN
734942.9792,NaN
734943,NaN
734943.0208,NaN
734943.0417,NaN
734943.0625,NaN
734943.0833,NaN
